GroupName,ContractDate,ContractPrice
Строительный надзор,2017-03-04,5506143.89
Проектно-изыскательские работы (ПИР),2020-10-17,5500000.00
Строительный надзор,2021-03-21,5487879.09
Строительный надзор,2020-10-17,5482632.00
Проектно-изыскательские работы (ПИР),2021-05-15,5459356.38
Прочее,2019-04-14,5448214.46
Строительный надзор,2019-11-24,5438975.13
Строительный надзор,2016-10-02,5434576.25
Строительно-монтажные работы (СМР),2022-09-14,5430889.20
Прочее,2017-01-14,5398255.02
Строительный надзор,2021-11-28,5396261.76
Проектно-изыскательские работы (ПИР),2019-09-29,5378759.22
Строительный надзор,2017-04-30,5378265.61
Строительно-монтажные работы (СМР),2017-08-27,5376400.00
Строительно-монтажные работы (СМР),2019-03-09,5330415.90
Строительный надзор,2022-04-17,5322016.40
Прочее,2016-03-27,5313687.20
Подключение коммуникаций,2021-04-06,5310000.00
Строительно-монтажные работы (СМР),2022-06-30,5305634.14
Подключение коммуникаций,2018-05-21,5301395.00
Прочее,2019-12-08,5275863.64
Строительно-монтажные работы (СМР),2017-01-22,5273769.14
Строительно-монтажные работы (СМР),2020-01-25,5268363.43
Строительно-монтажные работы (СМР),2017-01-02,5263432.12
Строительный надзор,2020-03-15,5239687.64
Строительно-монтажные работы (СМР),2022-01-06,5237460.51
Прочее,2019-04-28,5231183.04
Строительно-монтажные работы (СМР),2022-08-10,5224433.64
Проектно-изыскательские работы (ПИР),2019-08-10,5221280.00
Строительный надзор,2017-07-30,5188415.26
Проектно-изыскательские работы (ПИР),2021-06-05,5169201.01
Строительно-монтажные работы (СМР),2021-05-15,5164612.77
Проектно-изыскательские работы (ПИР),2017-07-22,5158053.35
Строительный надзор,2021-07-11,5138595.87
Строительно-монтажные работы (СМР),2022-06-23,5120241.30
Проектно-изыскательские работы (ПИР),2019-10-20,5104457.33
Прочее,2020-09-06,5092356.20
Подключение коммуникаций,2017-08-09,5088824.45
Проектно-изыскательские работы (ПИР),2018-10-21,5081617.91
Проектно-изыскательские работы (ПИР),2019-10-19,5073183.32
Прочее,2016-09-04,5070077.00
Подключение коммуникаций,2018-01-29,5067197.73
Подключение коммуникаций,2016-09-16,5063266.88
Прочее,2020-11-08,5052402.28
Проектно-изыскательские работы (ПИР),2022-05-28,5049893.00
Проектно-изыскательские работы (ПИР),2019-06-15,5046950.30
Строительно-монтажные работы (СМР),2021-01-23,5040144.76
Строительно-монтажные работы (СМР),2022-09-13,5035994.48
Прочее,2021-11-27,5021393.91
Строительный надзор,2022-04-20,5014090.47
Строительно-монтажные работы (СМР),2022-09-16,4999482.29
Проектно-изыскательские работы (ПИР),2021-09-11,4996028.54
Строительно-монтажные работы (СМР),2021-11-28,4983624.67
Проектно-изыскательские работы (ПИР),2017-08-13,4970371.83
Проектно-изыскательские работы (ПИР),2016-07-16,4965754.52
Прочее,2016-04-24,4965010.33
Строительно-монтажные работы (СМР),2019-11-17,4964743.33
Проектно-изыскательские работы (ПИР),2022-01-09,4945474.00
Подключение коммуникаций,2016-07-18,4942473.10
Строительно-монтажные работы (СМР),2021-11-06,4941955.02
Строительный надзор,2016-06-12,4933740.22
Проектно-изыскательские работы (ПИР),2016-04-30,4933072.00
Строительный надзор,2020-10-25,4918950.00
Проектно-изыскательские работы (ПИР),2016-04-16,4915777.77
Прочее,2020-11-07,4902721.18
Строительно-монтажные работы (СМР),2022-05-03,4899000.00
Строительно-монтажные работы (СМР),2016-10-22,4898850.63
Строительный надзор,2020-08-15,4893023.94
Строительный надзор,2017-10-08,4885268.65
Строительно-монтажные работы (СМР),2020-02-29,4874311.19
Подключение коммуникаций,2021-11-08,4866227.48
Прочее,2020-01-12,4844566.88
Строительно-монтажные работы (СМР),2016-05-02,4843925.11
Проектно-изыскательские работы (ПИР),2022-07-13,4834507.14
Проектно-изыскательские работы (ПИР),2018-10-07,4833949.25
Строительный надзор,2018-09-08,4832330.01
Строительно-монтажные работы (СМР),2018-06-23,4817408.93
Прочее,2018-04-08,4808251.47
Проектно-изыскательские работы (ПИР),2017-12-09,4800000.00
Строительный надзор,2018-07-22,4793798.30
Проектно-изыскательские работы (ПИР),2021-03-13,4791895.63
Строительно-монтажные работы (СМР),2020-01-11,4790902.93
Проектно-изыскательские работы (ПИР),2022-08-11,4766246.82
Строительно-монтажные работы (СМР),2022-04-03,4764639.48
Строительный надзор,2016-04-03,4759995.64
Строительно-монтажные работы (СМР),2019-08-25,4724055.40
Проектно-изыскательские работы (ПИР),2018-07-22,4719700.00
Строительно-монтажные работы (СМР),2016-04-24,4695190.30
Проектно-изыскательские работы (ПИР),2019-03-16,4694554.55
Строительный надзор,2021-08-29,4692367.38
Подключение коммуникаций,2017-10-09,4675577.08
Строительный надзор,2016-08-14,4672236.25
Строительный надзор,2016-10-22,4670862.22
Строительно-монтажные работы (СМР),2021-01-24,4670000.00
Строительно-монтажные работы (СМР),2022-06-26,4667455.77
Проектно-изыскательские работы (ПИР),2020-02-09,4629747.24
Строительный надзор,2022-08-13,4628400.00
Строительно-монтажные работы (СМР),2020-02-22,4626033.20
Подключение коммуникаций,2017-10-26,4616855.17
Подключение коммуникаций,2020-08-25,4611117.30
Подключение коммуникаций,2016-08-09,4609469.54
Строительный надзор,2017-11-11,4603620.79
Строительно-монтажные работы (СМР),2019-01-12,4583236.32
Проектно-изыскательские работы (ПИР),2022-07-14,4569092.87
Строительно-монтажные работы (СМР),2017-01-29,4565682.33
Прочее,2018-02-10,4560944.45
Строительно-монтажные работы (СМР),2022-06-18,4554405.31
Строительно-монтажные работы (СМР),2016-09-25,4532133.26
Строительный надзор,2016-03-12,4529993.78
Подключение коммуникаций,2016-09-27,4508369.95
Строительный надзор,2022-04-30,4506041.15
Подключение коммуникаций,2021-08-06,4479000.00
Строительный надзор,2016-05-28,4450544.66
Прочее,2016-02-22,4435135.24
Строительный надзор,2020-03-22,4412113.26
Строительный надзор,2016-11-27,4405750.03
Строительно-монтажные работы (СМР),2020-05-16,4402299.18
Прочее,2019-01-03,4395416.25
Строительно-монтажные работы (СМР),2021-03-21,4392900.64
Проектно-изыскательские работы (ПИР),2019-07-06,4377000.00
Подключение коммуникаций,2018-10-02,4375896.17
Проектно-изыскательские работы (ПИР),2022-08-18,4370181.19
Проектно-изыскательские работы (ПИР),2017-11-06,4343666.40
Проектно-изыскательские работы (ПИР),2017-05-08,4323507.75
Подключение коммуникаций,2021-12-13,4302189.05
Проектно-изыскательские работы (ПИР),2020-06-27,4300220.52
Строительно-монтажные работы (СМР),2022-07-31,4293929.02
Проектно-изыскательские работы (ПИР),2022-06-16,4280359.85
Прочее,2016-05-14,4279610.00
Подключение коммуникаций,2019-11-20,4258070.00
Строительный надзор,2020-11-04,4250000.00
Строительный надзор,2022-06-12,4245108.00
Строительно-монтажные работы (СМР),2021-11-27,4238411.91
Строительный надзор,2016-06-04,4235270.25
Строительный надзор,2022-02-03,4218376.41
Строительный надзор,2018-10-06,4215811.92
Строительный надзор,2020-07-05,4214859.41
Подключение коммуникаций,2018-08-06,4199076.24
Проектно-изыскательские работы (ПИР),2019-04-13,4194562.82
Строительно-монтажные работы (СМР),2021-12-12,4170651.85
Строительный надзор,2022-01-07,4169165.57
Строительный надзор,2017-05-28,4163962.33
Подключение коммуникаций,2020-11-23,4153578.92
Строительный надзор,2018-05-01,4148044.00
Подключение коммуникаций,2018-07-04,4138272.96
Строительно-монтажные работы (СМР),2022-01-09,4131675.60
Проектно-изыскательские работы (ПИР),2022-07-27,4129589.59
Прочее,2017-03-26,4112713.02
Проектно-изыскательские работы (ПИР),2018-11-25,4109007.00
Прочее,2017-04-16,4103089.97
Строительный надзор,2019-09-22,4097281.07
Строительно-монтажные работы (СМР),2018-10-21,4079700.09
Подключение коммуникаций,2017-06-27,4078564.70
Строительный надзор,2020-05-30,4074234.52
Подключение коммуникаций,2020-12-14,4070246.90
Проектно-изыскательские работы (ПИР),2018-12-16,4056890.00
Проектно-изыскательские работы (ПИР),2018-10-14,4053494.19
Проектно-изыскательские работы (ПИР),2020-07-25,4051943.93
Проектно-изыскательские работы (ПИР),2020-08-29,4048030.26
Проектно-изыскательские работы (ПИР),2019-09-15,4045000.00
Подключение коммуникаций,2021-08-13,4028386.40
Подключение коммуникаций,2018-03-28,4020664.06
Строительно-монтажные работы (СМР),2017-04-08,4017917.24
Подключение коммуникаций,2016-09-13,3980410.13
Строительно-монтажные работы (СМР),2022-06-11,3974898.60
Проектно-изыскательские работы (ПИР),2022-08-17,3966619.66
Подключение коммуникаций,2016-02-09,3960901.06
Проектно-изыскательские работы (ПИР),2022-05-08,3959600.00
Проектно-изыскательские работы (ПИР),2022-04-30,3959595.96
Строительный надзор,2021-10-09,3956488.52
Строительный надзор,2022-09-12,3956329.08
Прочее,2017-01-28,3910982.08
Строительный надзор,2021-12-04,3900261.93
Проектно-изыскательские работы (ПИР),2022-05-02,3899876.01
Проектно-изыскательские работы (ПИР),2020-12-05,3893000.00
Проектно-изыскательские работы (ПИР),2017-07-01,3891229.50
Подключение коммуникаций,2019-08-23,3883924.07
Строительно-монтажные работы (СМР),2018-07-08,3872420.61
Строительно-монтажные работы (СМР),2016-01-31,3849562.11
Строительно-монтажные работы (СМР),2017-04-09,3808524.56
Прочее,2016-03-07,3806507.36
Строительный надзор,2021-11-04,3803065.21
Проектно-изыскательские работы (ПИР),2020-03-07,3800000.00
Прочее,2022-06-26,3798331.20
Подключение коммуникаций,2020-12-07,3795227.06
Строительный надзор,2018-11-18,3791982.91
Подключение коммуникаций,2017-08-08,3783029.80
Строительный надзор,2016-04-23,3771887.10
Проектно-изыскательские работы (ПИР),2018-01-05,3770000.00
Проектно-изыскательские работы (ПИР),2020-05-31,3769073.15
Проектно-изыскательские работы (ПИР),2016-08-28,3765292.28
Строительно-монтажные работы (СМР),2018-08-12,3763307.05
Подключение коммуникаций,2020-12-23,3759732.92
Строительный надзор,2016-05-08,3755783.56
Проектно-изыскательские работы (ПИР),2017-07-16,3747352.64
Прочее,2017-03-04,3736071.83
Проектно-изыскательские работы (ПИР),2018-10-06,3734251.44
Проектно-изыскательские работы (ПИР),2016-12-10,3727549.01
Строительный надзор,2021-05-15,3703736.84
Прочее,2016-10-16,3680872.04
Подключение коммуникаций,2021-06-21,3675591.29
Прочее,2019-02-10,3667498.90
Подключение коммуникаций,2020-09-23,3665962.75
Проектно-изыскательские работы (ПИР),2022-03-29,3660840.33
Строительно-монтажные работы (СМР),2021-09-18,3644502.53
Строительный надзор,2019-05-04,3634600.00
Подключение коммуникаций,2018-07-03,3631605.01
Строительно-монтажные работы (СМР),2020-02-08,3600000.00
Строительный надзор,2022-08-04,3599066.65
Строительный надзор,2022-01-08,3595917.14
Строительный надзор,2021-09-25,3590814.85
Строительно-монтажные работы (СМР),2017-10-22,3581463.50
Проектно-изыскательские работы (ПИР),2020-11-21,3572670.62
Проектно-изыскательские работы (ПИР),2019-12-14,3555800.00
Строительно-монтажные работы (СМР),2016-05-28,3547080.80
Подключение коммуникаций,2018-12-06,3546373.00
Проектно-изыскательские работы (ПИР),2020-02-29,3534717.84
Проектно-изыскательские работы (ПИР),2017-01-29,3522291.67
Прочее,2018-03-10,3512897.80
Прочее,2018-07-15,3504871.86
Проектно-изыскательские работы (ПИР),2019-06-12,3500000.00
Строительно-монтажные работы (СМР),2018-11-18,3496842.97
Строительно-монтажные работы (СМР),2017-05-13,3495752.54
Проектно-изыскательские работы (ПИР),2020-04-26,3482468.77
Строительно-монтажные работы (СМР),2018-02-17,3474776.82
Прочее,2022-07-23,3459655.20
Подключение коммуникаций,2016-07-25,3439195.35
Прочее,2022-07-09,3413597.60
Строительный надзор,2022-05-28,3408979.20
Проектно-изыскательские работы (ПИР),2018-04-30,3403732.51
Подключение коммуникаций,2016-08-05,3401011.16
Строительный надзор,2021-06-20,3380211.47
Строительно-монтажные работы (СМР),2018-11-04,3376339.83
Проектно-изыскательские работы (ПИР),2020-10-18,3367910.02
Строительный надзор,2019-01-06,3367183.40
Строительный надзор,2017-08-27,3366699.93
Проектно-изыскательские работы (ПИР),2017-06-24,3365706.22
Строительно-монтажные работы (СМР),2018-05-02,3346984.20
Строительно-монтажные работы (СМР),2021-10-10,3346645.60
Строительный надзор,2018-06-24,3331529.85
Строительно-монтажные работы (СМР),2022-08-31,3330401.80
Строительно-монтажные работы (СМР),2022-01-07,3326770.25
Прочее,2022-06-04,3325767.15
Прочее,2022-04-24,3323795.00
Прочее,2016-05-09,3296771.06
Строительно-монтажные работы (СМР),2021-11-07,3295437.61
Проектно-изыскательские работы (ПИР),2016-05-21,3255902.50
Строительно-монтажные работы (СМР),2020-08-29,3254917.20
Строительно-монтажные работы (СМР),2018-09-02,3253356.36
Строительно-монтажные работы (СМР),2018-01-08,3249904.55
Проектно-изыскательские работы (ПИР),2019-01-04,3249285.22
Проектно-изыскательские работы (ПИР),2019-08-31,3242181.95
Подключение коммуникаций,2019-07-04,3237936.72
Строительный надзор,2021-10-30,3198900.00
Строительно-монтажные работы (СМР),2020-10-04,3190570.65
Строительный надзор,2016-07-31,3179999.08
Прочее,2016-12-11,3179165.50
Проектно-изыскательские работы (ПИР),2021-04-10,3175658.93
Подключение коммуникаций,2018-07-27,3175480.00
Проектно-изыскательские работы (ПИР),2019-07-21,3173687.09
Проектно-изыскательские работы (ПИР),2019-01-26,3151554.83
Прочее,2016-04-03,3150429.43
Проектно-изыскательские работы (ПИР),2017-08-12,3145065.90
Подключение коммуникаций,2018-06-25,3143977.16
Строительно-монтажные работы (СМР),2021-12-19,3134598.59
Подключение коммуникаций,2019-07-03,3112257.23
Строительно-монтажные работы (СМР),2017-05-08,3110110.41
Строительный надзор,2020-06-20,3105736.85
Подключение коммуникаций,2018-09-26,3100254.21
Строительно-монтажные работы (СМР),2017-01-04,3098623.88
Строительно-монтажные работы (СМР),2022-04-30,3097635.78
Прочее,2020-02-22,3093839.77
Проектно-изыскательские работы (ПИР),2022-01-03,3078292.82
Подключение коммуникаций,2016-06-07,3071712.59
Подключение коммуникаций,2018-10-19,3066902.94
Подключение коммуникаций,2019-12-30,3056640.00
Строительно-монтажные работы (СМР),2017-03-26,3048937.48
Проектно-изыскательские работы (ПИР),2019-08-25,3028853.13
Строительно-монтажные работы (СМР),2018-04-22,3024645.02
Прочее,2016-03-13,3012459.96
Строительно-монтажные работы (СМР),2019-02-16,3002218.61
Строительный надзор,2018-01-20,2977863.02
Строительный надзор,2021-08-14,2972257.85
Проектно-изыскательские работы (ПИР),2017-06-03,2969013.11
Строительный надзор,2019-04-07,2962681.56
Проектно-изыскательские работы (ПИР),2020-02-02,2960120.07
Подключение коммуникаций,2021-04-12,2950245.82
Строительно-монтажные работы (СМР),2016-05-15,2939689.60
Строительно-монтажные работы (СМР),2019-02-24,2936772.14
Подключение коммуникаций,2017-10-16,2934034.41
Подключение коммуникаций,2018-05-28,2924032.00
Проектно-изыскательские работы (ПИР),2016-09-10,2922723.39
Проектно-изыскательские работы (ПИР),2019-01-07,2919627.68
Прочее,2021-01-24,2910335.18
Проектно-изыскательские работы (ПИР),2022-01-05,2904123.55
Строительный надзор,2017-10-22,2897236.77
Строительный надзор,2020-09-20,2888655.00
Строительный надзор,2022-05-02,2880432.36
Строительно-монтажные работы (СМР),2021-09-05,2871737.02
Подключение коммуникаций,2018-12-18,2869941.00
Проектно-изыскательские работы (ПИР),2017-04-22,2858269.85
Строительно-монтажные работы (СМР),2016-01-16,2853320.67
Строительно-монтажные работы (СМР),2021-11-04,2845872.00
Строительный надзор,2020-11-15,2840764.00
Строительный надзор,2018-10-14,2836048.50
Проектно-изыскательские работы (ПИР),2021-01-31,2830301.00
Проектно-изыскательские работы (ПИР),2016-02-13,2823955.95
Проектно-изыскательские работы (ПИР),2018-10-13,2821806.71
Проектно-изыскательские работы (ПИР),2021-06-26,2818380.33
Строительно-монтажные работы (СМР),2017-11-12,2812481.12
Подключение коммуникаций,2021-12-24,2785176.50
Строительно-монтажные работы (СМР),2016-03-12,2782362.26
Строительный надзор,2021-11-20,2781077.59
Подключение коммуникаций,2018-12-11,2780000.00
Строительно-монтажные работы (СМР),2018-01-27,2779041.45
Строительно-монтажные работы (СМР),2020-11-22,2762103.39
Строительно-монтажные работы (СМР),2017-04-23,2760830.80
Строительный надзор,2018-01-03,2759298.95
Прочее,2018-04-15,2756501.06
Строительный надзор,2020-05-17,2750000.00
Проектно-изыскательские работы (ПИР),2017-01-06,2741740.00
Проектно-изыскательские работы (ПИР),2017-11-12,2715018.85
Строительный надзор,2019-10-05,2708630.00
Проектно-изыскательские работы (ПИР),2022-07-10,2705753.04
Строительно-монтажные работы (СМР),2022-07-07,2704018.00
Строительный надзор,2018-03-25,2698713.12
Проектно-изыскательские работы (ПИР),2017-09-23,2692879.94
Проектно-изыскательские работы (ПИР),2020-12-12,2690581.39
Строительно-монтажные работы (СМР),2017-01-21,2679258.90
Строительный надзор,2017-01-03,2662725.38
Строительно-монтажные работы (СМР),2018-12-16,2662187.76
Проектно-изыскательские работы (ПИР),2017-12-17,2658607.05
Подключение коммуникаций,2019-08-28,2654887.66
Строительный надзор,2016-01-03,2648570.85
Проектно-изыскательские работы (ПИР),2019-05-04,2617219.68
Подключение коммуникаций,2020-01-09,2616957.57
Строительно-монтажные работы (СМР),2016-05-14,2607073.96
Подключение коммуникаций,2020-12-01,2599484.58
Подключение коммуникаций,2017-07-23,2591150.20
Строительно-монтажные работы (СМР),2016-01-04,2584619.17
Строительно-монтажные работы (СМР),2017-01-05,2573660.83
Строительный надзор,2016-12-25,2572282.24
Строительно-монтажные работы (СМР),2019-01-13,2562916.84
Проектно-изыскательские работы (ПИР),2020-08-23,2526116.04
Проектно-изыскательские работы (ПИР),2021-04-24,2522123.88
Проектно-изыскательские работы (ПИР),2018-04-14,2509110.00
Проектно-изыскательские работы (ПИР),2020-06-21,2502009.19
Подключение коммуникаций,2017-05-25,2497226.15
Строительный надзор,2021-10-02,2494535.16
Строительный надзор,2021-11-06,2493819.48
Подключение коммуникаций,2018-03-22,2491542.68
Строительный надзор,2017-07-09,2477439.50
Прочее,2018-03-11,2467096.88
Проектно-изыскательские работы (ПИР),2016-02-22,2458757.61
Проектно-изыскательские работы (ПИР),2021-08-08,2452290.09
Строительно-монтажные работы (СМР),2020-02-24,2443580.71
Строительно-монтажные работы (СМР),2018-03-04,2442424.72
Подключение коммуникаций,2018-10-08,2416240.80
Прочее,2019-10-06,2406070.60
Подключение коммуникаций,2020-07-21,2404303.20
Проектно-изыскательские работы (ПИР),2021-11-07,2400625.00
Прочее,2017-02-04,2396666.01
Строительный надзор,2017-05-08,2380861.35
Строительный надзор,2022-08-06,2378568.00
Строительный надзор,2018-01-04,2353688.66
Подключение коммуникаций,2017-08-23,2345071.50
Проектно-изыскательские работы (ПИР),2016-08-06,2344500.00
Подключение коммуникаций,2018-09-04,2342299.56
Строительный надзор,2022-01-03,2337500.00
Подключение коммуникаций,2017-08-16,2337468.00
Строительно-монтажные работы (СМР),2017-03-04,2335317.64
Прочее,2022-03-12,2331042.00
Строительно-монтажные работы (СМР),2022-05-29,2329700.00
Строительно-монтажные работы (СМР),2019-03-23,2323000.99
Строительный надзор,2016-11-20,2311707.32
Проектно-изыскательские работы (ПИР),2018-03-24,2303035.00
Строительно-монтажные работы (СМР),2022-08-13,2300000.00
Строительно-монтажные работы (СМР),2020-11-29,2298691.34
Строительно-монтажные работы (СМР),2019-01-26,2292333.00
Подключение коммуникаций,2017-06-28,2282695.66
Подключение коммуникаций,2016-08-16,2279172.22
Подключение коммуникаций,2017-10-13,2276845.22
Строительный надзор,2017-06-04,2270210.23
Прочее,2019-11-02,2266418.00
Подключение коммуникаций,2020-09-15,2262500.00
Строительно-монтажные работы (СМР),2017-04-16,2261004.48
Строительно-монтажные работы (СМР),2020-07-05,2260080.67
Проектно-изыскательские работы (ПИР),2017-09-30,2246827.00
Строительно-монтажные работы (СМР),2017-01-14,2246572.60
Прочее,2022-05-08,2244426.00
Строительно-монтажные работы (СМР),2018-05-06,2237142.67
Прочее,2017-02-12,2232252.12
Проектно-изыскательские работы (ПИР),2020-04-04,2229432.27
Подключение коммуникаций,2019-12-05,2229287.55
Подключение коммуникаций,2018-04-24,2228861.56
Проектно-изыскательские работы (ПИР),2016-06-11,2227317.37
Строительно-монтажные работы (СМР),2017-02-11,2226406.22
Проектно-изыскательские работы (ПИР),2021-07-04,2216465.68
Проектно-изыскательские работы (ПИР),2022-02-20,2200000.00
Проектно-изыскательские работы (ПИР),2020-11-01,2190422.76
Прочее,2022-07-03,2183341.64
Строительно-монтажные работы (СМР),2022-02-06,2175000.00
Подключение коммуникаций,2019-06-03,2167000.00
Проектно-изыскательские работы (ПИР),2019-01-19,2154992.02
Проектно-изыскательские работы (ПИР),2022-08-16,2149708.69
Проектно-изыскательские работы (ПИР),2017-10-22,2144310.69
Прочее,2022-06-13,2132062.06
Строительный надзор,2021-08-21,2130716.07
Подключение коммуникаций,2022-01-26,2122566.06
Прочее,2017-01-07,2120716.61
Прочее,2022-08-28,2113648.11
Строительный надзор,2021-03-07,2101370.94
Подключение коммуникаций,2021-09-23,2099710.45
Подключение коммуникаций,2019-12-10,2099500.16
Строительный надзор,2018-10-13,2098956.90
Строительный надзор,2021-05-16,2098335.20
Проектно-изыскательские работы (ПИР),2016-06-13,2087897.80
Проектно-изыскательские работы (ПИР),2019-08-03,2083640.00
Проектно-изыскательские работы (ПИР),2020-06-13,2078803.10
Проектно-изыскательские работы (ПИР),2019-05-11,2063559.16
Проектно-изыскательские работы (ПИР),2017-09-16,2061696.00
Проектно-изыскательские работы (ПИР),2016-06-25,2056881.00
Проектно-изыскательские работы (ПИР),2016-10-30,2051000.00
Строительный надзор,2022-09-16,2049687.42
Строительный надзор,2017-12-10,2039677.98
Строительный надзор,2016-09-18,2024850.31
Подключение коммуникаций,2017-05-24,2024001.65
Строительно-монтажные работы (СМР),2018-07-29,2009074.81
Строительно-монтажные работы (СМР),2020-01-26,2007760.01
Проектно-изыскательские работы (ПИР),2020-10-11,2004400.00
Прочее,2022-05-22,1998997.76
Строительно-монтажные работы (СМР),2016-12-11,1998751.39
Строительно-монтажные работы (СМР),2020-03-22,1995983.24
Строительный надзор,2022-07-03,1978400.80
Строительно-монтажные работы (СМР),2022-08-07,1975000.01
Подключение коммуникаций,2017-04-24,1970100.00
Подключение коммуникаций,2017-08-07,1970000.00
Подключение коммуникаций,2017-12-21,1965240.77
Строительно-монтажные работы (СМР),2017-05-14,1965196.54
Строительно-монтажные работы (СМР),2016-01-05,1958000.00
Подключение коммуникаций,2020-04-06,1957112.61
Строительный надзор,2017-09-03,1948903.56
Строительно-монтажные работы (СМР),2020-01-07,1945042.55
Проектно-изыскательские работы (ПИР),2020-07-12,1939010.00
Строительный надзор,2021-01-09,1934273.90
Подключение коммуникаций,2020-09-22,1930045.99
Подключение коммуникаций,2018-10-25,1926425.20
Проектно-изыскательские работы (ПИР),2020-05-30,1925338.88
Строительный надзор,2016-06-05,1923965.46
Прочее,2022-05-21,1923074.97
Прочее,2019-01-12,1912790.35
Строительно-монтажные работы (СМР),2019-01-08,1911025.60
Прочее,2022-05-01,1909106.24
Строительно-монтажные работы (СМР),2020-08-15,1908422.55
Проектно-изыскательские работы (ПИР),2019-10-26,1905719.67
Прочее,2017-03-12,1900179.23
Подключение коммуникаций,2021-12-08,1900000.00
Проектно-изыскательские работы (ПИР),2017-07-08,1895250.00
Проектно-изыскательские работы (ПИР),2018-11-05,1892982.69
Строительный надзор,2022-08-25,1877831.36
Строительный надзор,2021-07-24,1876961.40
Прочее,2019-02-16,1876010.25
Строительно-монтажные работы (СМР),2019-01-05,1872289.58
Проектно-изыскательские работы (ПИР),2017-08-06,1869520.15
Строительный надзор,2020-10-10,1869230.37
Строительный надзор,2017-03-18,1868779.34
Строительный надзор,2020-09-05,1865020.00
Строительный надзор,2021-01-03,1858606.89
Прочее,2016-03-12,1855647.33
Строительно-монтажные работы (СМР),2019-01-27,1852847.47
Подключение коммуникаций,2017-10-10,1847544.00
Строительно-монтажные работы (СМР),2019-10-13,1842000.10
Строительно-монтажные работы (СМР),2018-03-17,1840592.19
Строительный надзор,2019-09-29,1839260.57
Строительно-монтажные работы (СМР),2018-05-12,1839021.67
Проектно-изыскательские работы (ПИР),2021-05-30,1838360.00
Проектно-изыскательские работы (ПИР),2021-02-21,1837000.00
Проектно-изыскательские работы (ПИР),2019-06-02,1831191.90
Подключение коммуникаций,2016-09-02,1830920.50
Подключение коммуникаций,2017-12-04,1823741.59
Подключение коммуникаций,2021-10-13,1820511.33
Строительный надзор,2017-01-21,1820056.00
Строительный надзор,2018-05-27,1816045.81
Проектно-изыскательские работы (ПИР),2022-07-06,1814675.26
Строительный надзор,2021-04-11,1811741.96
Строительный надзор,2017-10-29,1808435.95
Проектно-изыскательские работы (ПИР),2020-01-01,1800923.33
Проектно-изыскательские работы (ПИР),2020-11-04,1800000.00
Подключение коммуникаций,2018-06-08,1798868.25
Проектно-изыскательские работы (ПИР),2020-06-14,1795666.67
Подключение коммуникаций,2019-10-14,1792424.10
Проектно-изыскательские работы (ПИР),2022-07-09,1791362.44
Подключение коммуникаций,2019-09-17,1787000.00
Строительный надзор,2019-07-07,1784338.86
Подключение коммуникаций,2016-08-17,1781541.27
Проектно-изыскательские работы (ПИР),2020-08-02,1780000.00
Прочее,2022-02-05,1775962.50
Проектно-изыскательские работы (ПИР),2018-04-22,1775648.62
Строительный надзор,2016-07-17,1774042.36
Подключение коммуникаций,2017-06-26,1767120.00
Проектно-изыскательские работы (ПИР),2018-12-01,1757000.00
Подключение коммуникаций,2016-12-21,1750000.00
Проектно-изыскательские работы (ПИР),2017-05-21,1748579.81
Строительный надзор,2019-05-10,1738329.69
Строительный надзор,2021-09-19,1731940.95
Проектно-изыскательские работы (ПИР),2021-06-13,1730841.02
Подключение коммуникаций,2021-10-26,1727570.01
Строительно-монтажные работы (СМР),2016-10-16,1719899.83
Проектно-изыскательские работы (ПИР),2021-06-12,1696059.89
Подключение коммуникаций,2017-11-20,1695702.60
Прочее,2019-02-09,1694666.66
Подключение коммуникаций,2021-09-27,1679855.36
Строительно-монтажные работы (СМР),2020-06-07,1671691.76
Подключение коммуникаций,2018-09-19,1670531.14
Строительно-монтажные работы (СМР),2022-06-25,1662168.30
Проектно-изыскательские работы (ПИР),2018-06-16,1653923.85
Строительно-монтажные работы (СМР),2022-05-22,1650778.97
Прочее,2016-03-05,1645310.26
Проектно-изыскательские работы (ПИР),2017-01-01,1639965.48
Прочее,2016-01-24,1638722.77
Строительно-монтажные работы (СМР),2018-03-25,1635718.94
Строительный надзор,2018-06-10,1630591.54
Строительный надзор,2020-03-09,1626908.74
Строительно-монтажные работы (СМР),2019-12-14,1620017.94
Подключение коммуникаций,2018-06-04,1615711.02
Строительный надзор,2022-01-01,1614173.61
Проектно-изыскательские работы (ПИР),2017-11-04,1605597.05
Проектно-изыскательские работы (ПИР),2020-01-11,1604992.76
Проектно-изыскательские работы (ПИР),2020-11-14,1598175.01
Строительный надзор,2022-09-06,1595255.16
Строительный надзор,2016-05-01,1581071.74
Проектно-изыскательские работы (ПИР),2022-05-20,1576734.25
Проектно-изыскательские работы (ПИР),2020-10-10,1576245.93
Проектно-изыскательские работы (ПИР),2019-03-17,1573668.83
Проектно-изыскательские работы (ПИР),2018-09-16,1561239.00
Проектно-изыскательские работы (ПИР),2021-10-24,1560200.00
Прочее,2022-05-03,1558772.10
Строительный надзор,2019-09-08,1556644.80
Строительно-монтажные работы (СМР),2016-06-05,1550513.89
Строительно-монтажные работы (СМР),2019-03-10,1549636.60
Строительный надзор,2016-01-09,1547755.60
Прочее,2018-01-28,1542015.69
Строительный надзор,2020-02-23,1541453.72
Строительно-монтажные работы (СМР),2019-03-02,1538560.15
